farm_additional_housing_system_id	farm_animal_housing_category_id	substance_id	reduction_factor
29	152	17	0.7
29	153	17	0.7
29	154	17	0.7
29	155	17	0.7
29	156	17	0.7
29	157	17	0.7
29	158	17	0.7
29	159	17	0.7
29	160	17	0.7
29	161	17	0.7
29	162	17	0.7
29	163	17	0.7
29	164	17	0.7
29	165	17	0.7
29	166	17	0.7
29	167	17	0.7
29	168	17	0.7
29	169	17	0.7
29	170	17	0.7
29	171	17	0.7
29	172	17	0.7
29	173	17	0.7
29	174	17	0.7
29	175	17	0.7
29	176	17	0.7
29	177	17	0.7
29	178	17	0.7
29	179	17	0.7
29	180	17	0.7
29	181	17	0.7
29	182	17	0.7
29	183	17	0.7
29	184	17	0.7
29	185	17	0.7
29	186	17	0.7
29	187	17	0.7
29	188	17	0.7
29	189	17	0.7
29	190	17	0.7
29	191	17	0.7
29	192	17	0.7
29	193	17	0.7
29	194	17	0.7
29	195	17	0.7
29	196	17	0.7
29	197	17	0.7
29	198	17	0.7
29	199	17	0.7
29	200	17	0.7
29	201	17	0.7
29	202	17	0.7
29	203	17	0.7
29	204	17	0.7
29	205	17	0.7
29	206	17	0.7
29	207	17	0.7
29	208	17	0.7
29	209	17	0.7
29	210	17	0.7
29	211	17	0.7
29	212	17	0.7
29	213	17	0.7
29	214	17	0.7
29	215	17	0.7
29	216	17	0.7
29	217	17	0.7
29	218	17	0.7
29	219	17	0.7
30	52	17	0.7
30	53	17	0.7
30	54	17	0.7
30	55	17	0.7
30	56	17	0.7
30	57	17	0.7
30	58	17	0.7
30	59	17	0.7
30	60	17	0.7
30	61	17	0.7
30	62	17	0.7
30	63	17	0.7
30	64	17	0.7
30	65	17	0.7
30	66	17	0.7
30	67	17	0.7
30	68	17	0.7
30	69	17	0.7
30	70	17	0.7
30	71	17	0.7
30	72	17	0.7
30	73	17	0.7
30	74	17	0.7
30	75	17	0.7
30	76	17	0.7
30	77	17	0.7
30	78	17	0.7
30	79	17	0.7
30	80	17	0.7
30	81	17	0.7
30	82	17	0.7
30	83	17	0.7
30	84	17	0.7
30	85	17	0.7
30	86	17	0.7
30	87	17	0.7
30	88	17	0.7
30	89	17	0.7
30	90	17	0.7
30	91	17	0.7
30	92	17	0.7
30	93	17	0.7
30	94	17	0.7
30	95	17	0.7
30	96	17	0.7
30	97	17	0.7
30	98	17	0.7
30	99	17	0.7
30	100	17	0.7
30	101	17	0.7
30	102	17	0.7
30	103	17	0.7
30	104	17	0.7
30	105	17	0.7
30	106	17	0.7
30	107	17	0.7
30	108	17	0.7
30	109	17	0.7
30	110	17	0.7
30	111	17	0.7
30	112	17	0.7
30	113	17	0.7
30	114	17	0.7
30	115	17	0.7
30	116	17	0.7
30	117	17	0.7
30	118	17	0.7
30	119	17	0.7
30	120	17	0.7
30	121	17	0.7
30	122	17	0.7
30	123	17	0.7
30	124	17	0.7
30	125	17	0.7
31	127	17	0.9
32	128	17	0.9
33	42	17	0.7
33	43	17	0.7
33	44	17	0.7
33	49	17	0.67
33	50	17	0.67
33	51	17	0.67
33	52	17	0.7
33	53	17	0.7
33	54	17	0.7
33	55	17	0.7
33	56	17	0.7
33	57	17	0.7
33	58	17	0.7
33	59	17	0.7
33	60	17	0.7
33	61	17	0.7
33	62	17	0.7
33	63	17	0.7
33	64	17	0.7
33	65	17	0.7
33	66	17	0.7
33	67	17	0.7
33	68	17	0.7
33	69	17	0.7
33	70	17	0.7
33	71	17	0.7
33	72	17	0.7
33	73	17	0.7
33	74	17	0.7
33	75	17	0.7
33	76	17	0.7
33	77	17	0.7
33	78	17	0.7
33	79	17	0.7
33	80	17	0.7
33	81	17	0.7
33	82	17	0.7
33	83	17	0.7
33	84	17	0.7
33	85	17	0.7
33	86	17	0.7
33	87	17	0.7
33	88	17	0.7
33	89	17	0.7
33	90	17	0.7
33	91	17	0.7
33	92	17	0.7
33	93	17	0.7
33	94	17	0.7
33	95	17	0.7
33	96	17	0.7
33	97	17	0.7
33	98	17	0.7
33	99	17	0.7
33	100	17	0.7
33	101	17	0.7
33	102	17	0.7
33	103	17	0.7
33	104	17	0.7
33	105	17	0.7
33	106	17	0.7
33	107	17	0.7
33	108	17	0.7
33	109	17	0.7
33	110	17	0.7
33	111	17	0.7
33	112	17	0.7
33	113	17	0.7
33	114	17	0.7
33	115	17	0.7
33	116	17	0.7
33	117	17	0.7
33	118	17	0.7
33	119	17	0.7
33	120	17	0.7
33	121	17	0.7
33	122	17	0.7
33	123	17	0.7
33	124	17	0.7
33	125	17	0.7
34	42	17	0.7
34	43	17	0.7
34	44	17	0.7
34	49	17	0.67
34	50	17	0.67
34	51	17	0.67
34	52	17	0.7
34	53	17	0.7
34	54	17	0.7
34	55	17	0.7
34	56	17	0.7
34	57	17	0.7
34	58	17	0.7
34	59	17	0.7
34	60	17	0.7
34	61	17	0.7
34	62	17	0.7
34	63	17	0.7
34	64	17	0.7
34	65	17	0.7
34	66	17	0.7
34	67	17	0.7
34	68	17	0.7
34	69	17	0.7
34	70	17	0.7
34	71	17	0.7
34	72	17	0.7
34	73	17	0.7
34	74	17	0.7
34	75	17	0.7
34	76	17	0.7
34	77	17	0.7
34	78	17	0.7
34	79	17	0.7
34	80	17	0.7
34	81	17	0.7
34	82	17	0.7
34	83	17	0.7
34	84	17	0.7
34	85	17	0.7
34	86	17	0.7
34	87	17	0.7
34	88	17	0.7
34	89	17	0.7
34	90	17	0.7
34	91	17	0.7
34	92	17	0.7
34	93	17	0.7
34	94	17	0.7
34	95	17	0.7
34	96	17	0.7
34	97	17	0.7
34	98	17	0.7
34	99	17	0.7
34	100	17	0.7
34	101	17	0.7
34	102	17	0.7
34	103	17	0.7
34	104	17	0.7
34	105	17	0.7
34	106	17	0.7
34	107	17	0.7
34	108	17	0.7
34	109	17	0.7
34	110	17	0.7
34	111	17	0.7
34	112	17	0.7
34	113	17	0.7
34	114	17	0.7
34	115	17	0.7
34	116	17	0.7
34	117	17	0.7
34	118	17	0.7
34	119	17	0.7
34	120	17	0.7
34	121	17	0.7
34	122	17	0.7
34	123	17	0.7
34	124	17	0.7
34	125	17	0.7
34	126	17	0.7
34	127	17	0.7
34	128	17	0.7
34	129	17	0.7
34	130	17	0.7
34	131	17	0.7
34	132	17	0.7
34	133	17	0.7
34	134	17	0.7
34	135	17	0.7
34	136	17	0.7
34	137	17	0.7
34	138	17	0.7
34	139	17	0.7
34	140	17	0.7
34	141	17	0.7
34	142	17	0.7
34	143	17	0.7
34	144	17	0.7
34	145	17	0.7
34	146	17	0.7
34	147	17	0.7
34	148	17	0.7
34	149	17	0.7
34	150	17	0.7
34	151	17	0.7
34	152	17	0.7
34	153	17	0.7
34	154	17	0.7
34	155	17	0.7
34	156	17	0.7
34	157	17	0.7
34	158	17	0.7
34	159	17	0.7
34	160	17	0.7
34	161	17	0.7
34	162	17	0.7
34	163	17	0.7
34	164	17	0.7
34	165	17	0.7
34	166	17	0.7
34	167	17	0.7
34	168	17	0.7
34	169	17	0.7
34	170	17	0.7
34	171	17	0.7
34	172	17	0.7
34	173	17	0.7
34	174	17	0.7
34	175	17	0.7
34	176	17	0.7
34	177	17	0.7
34	178	17	0.7
34	179	17	0.7
34	180	17	0.7
34	181	17	0.7
34	182	17	0.7
34	183	17	0.7
34	184	17	0.7
34	185	17	0.7
34	186	17	0.7
34	187	17	0.7
34	188	17	0.7
34	189	17	0.7
34	190	17	0.7
34	191	17	0.7
34	192	17	0.7
34	193	17	0.7
34	194	17	0.7
34	195	17	0.7
34	196	17	0.7
34	197	17	0.7
34	198	17	0.7
34	199	17	0.7
34	200	17	0.7
34	201	17	0.7
34	202	17	0.7
34	203	17	0.7
34	204	17	0.7
34	205	17	0.7
34	206	17	0.7
34	207	17	0.7
34	208	17	0.7
34	209	17	0.7
34	210	17	0.7
34	211	17	0.7
34	212	17	0.7
34	213	17	0.7
34	214	17	0.7
34	215	17	0.7
34	216	17	0.7
34	217	17	0.7
34	218	17	0.7
34	219	17	0.7
34	224	17	0.7
34	225	17	0.7
34	226	17	0.7
34	227	17	0.7
34	228	17	0.7
34	229	17	0.7
35	42	17	0.95
35	43	17	0.95
35	44	17	0.95
35	49	17	0.9
35	50	17	0.9
35	51	17	0.9
35	52	17	0.95
35	53	17	0.95
35	54	17	0.95
35	55	17	0.95
35	56	17	0.95
35	57	17	0.95
35	58	17	0.95
35	59	17	0.95
35	60	17	0.95
35	61	17	0.95
35	62	17	0.95
35	63	17	0.95
35	64	17	0.95
35	65	17	0.95
35	66	17	0.95
35	67	17	0.95
35	68	17	0.95
35	69	17	0.95
35	70	17	0.95
35	71	17	0.95
35	72	17	0.95
35	73	17	0.95
35	74	17	0.95
35	75	17	0.95
35	76	17	0.95
35	77	17	0.95
35	78	17	0.95
35	79	17	0.95
35	80	17	0.95
35	81	17	0.95
35	82	17	0.95
35	83	17	0.95
35	84	17	0.95
35	85	17	0.95
35	86	17	0.95
35	87	17	0.95
35	88	17	0.95
35	89	17	0.95
35	90	17	0.95
35	91	17	0.95
35	92	17	0.95
35	93	17	0.95
35	94	17	0.95
35	95	17	0.95
35	96	17	0.95
35	97	17	0.95
35	98	17	0.95
35	99	17	0.95
35	100	17	0.95
35	101	17	0.95
35	102	17	0.95
35	103	17	0.95
35	104	17	0.95
35	105	17	0.95
35	106	17	0.95
35	107	17	0.95
35	108	17	0.95
35	109	17	0.95
35	110	17	0.95
35	111	17	0.95
35	112	17	0.95
35	113	17	0.95
35	114	17	0.95
35	115	17	0.95
35	116	17	0.95
35	117	17	0.95
35	118	17	0.95
35	119	17	0.95
35	120	17	0.95
35	121	17	0.95
35	122	17	0.95
35	123	17	0.95
35	124	17	0.95
35	125	17	0.95
35	126	17	0.9
35	127	17	0.9
35	128	17	0.9
35	129	17	0.9
35	130	17	0.9
35	131	17	0.9
35	132	17	0.9
35	133	17	0.9
35	134	17	0.9
35	135	17	0.9
35	136	17	0.9
35	137	17	0.9
35	138	17	0.9
35	139	17	0.9
35	140	17	0.9
35	141	17	0.9
35	142	17	0.9
35	143	17	0.9
35	144	17	0.9
35	145	17	0.9
35	189	17	0.9
35	190	17	0.9
35	191	17	0.9
35	192	17	0.9
35	193	17	0.9
35	194	17	0.9
35	195	17	0.9
35	196	17	0.9
35	197	17	0.9
35	198	17	0.9
35	199	17	0.9
35	200	17	0.9
35	201	17	0.9
35	202	17	0.9
35	203	17	0.9
35	204	17	0.9
35	205	17	0.9
35	206	17	0.9
35	207	17	0.9
35	208	17	0.9
35	209	17	0.9
35	210	17	0.9
35	211	17	0.9
35	212	17	0.9
35	213	17	0.9
35	214	17	0.9
35	215	17	0.9
35	216	17	0.9
35	217	17	0.9
35	218	17	0.9
35	219	17	0.9
35	224	17	0.9
35	225	17	0.9
35	226	17	0.9
35	227	17	0.9
35	228	17	0.9
35	229	17	0.9
36	42	17	0.95
36	43	17	0.95
36	44	17	0.95
36	49	17	0.9
36	50	17	0.9
36	51	17	0.9
36	52	17	0.95
36	53	17	0.95
36	54	17	0.95
36	55	17	0.95
36	56	17	0.95
36	57	17	0.95
36	58	17	0.95
36	59	17	0.95
36	60	17	0.95
36	61	17	0.95
36	62	17	0.95
36	63	17	0.95
36	64	17	0.95
36	65	17	0.95
36	66	17	0.95
36	67	17	0.95
36	68	17	0.95
36	69	17	0.95
36	70	17	0.95
36	71	17	0.95
36	72	17	0.95
36	73	17	0.95
36	74	17	0.95
36	75	17	0.95
36	76	17	0.95
36	77	17	0.95
36	78	17	0.95
36	79	17	0.95
36	80	17	0.95
36	81	17	0.95
36	82	17	0.95
36	83	17	0.95
36	84	17	0.95
36	85	17	0.95
36	86	17	0.95
36	87	17	0.95
36	88	17	0.95
36	89	17	0.95
36	90	17	0.95
36	91	17	0.95
36	92	17	0.95
36	93	17	0.95
36	94	17	0.95
36	95	17	0.95
36	96	17	0.95
36	97	17	0.95
36	98	17	0.95
36	99	17	0.95
36	100	17	0.95
36	101	17	0.95
36	102	17	0.95
36	103	17	0.95
36	104	17	0.95
36	105	17	0.95
36	106	17	0.95
36	107	17	0.95
36	108	17	0.95
36	109	17	0.95
36	110	17	0.95
36	111	17	0.95
36	112	17	0.95
36	113	17	0.95
36	114	17	0.95
36	115	17	0.95
36	116	17	0.95
36	117	17	0.95
36	118	17	0.95
36	119	17	0.95
36	120	17	0.95
36	121	17	0.95
36	122	17	0.95
36	123	17	0.95
36	124	17	0.95
36	125	17	0.95
36	126	17	0.9
36	127	17	0.9
36	128	17	0.9
36	129	17	0.9
36	130	17	0.9
36	131	17	0.9
36	132	17	0.9
36	133	17	0.9
36	134	17	0.9
36	135	17	0.9
36	136	17	0.9
36	137	17	0.9
36	138	17	0.9
36	139	17	0.9
36	140	17	0.9
36	141	17	0.9
36	142	17	0.9
36	143	17	0.9
36	144	17	0.9
36	145	17	0.9
36	189	17	0.9
36	190	17	0.9
36	191	17	0.9
36	192	17	0.9
36	193	17	0.9
36	194	17	0.9
36	195	17	0.9
36	196	17	0.9
36	197	17	0.9
36	198	17	0.9
36	199	17	0.9
36	200	17	0.9
36	201	17	0.9
36	202	17	0.9
36	203	17	0.9
36	204	17	0.9
36	205	17	0.9
36	206	17	0.9
36	207	17	0.9
36	208	17	0.9
36	209	17	0.9
36	210	17	0.9
36	211	17	0.9
36	212	17	0.9
36	213	17	0.9
36	214	17	0.9
36	215	17	0.9
36	216	17	0.9
36	217	17	0.9
36	218	17	0.9
36	219	17	0.9
36	224	17	0.9
36	225	17	0.9
36	226	17	0.9
36	227	17	0.9
36	228	17	0.9
36	229	17	0.9
37	42	17	0.95
37	43	17	0.95
37	44	17	0.95
37	49	17	0.9
37	50	17	0.9
37	51	17	0.9
37	52	17	0.95
37	53	17	0.95
37	54	17	0.95
37	55	17	0.95
37	56	17	0.95
37	57	17	0.95
37	58	17	0.95
37	59	17	0.95
37	60	17	0.95
37	61	17	0.95
37	62	17	0.95
37	63	17	0.95
37	64	17	0.95
37	65	17	0.95
37	66	17	0.95
37	67	17	0.95
37	68	17	0.95
37	69	17	0.95
37	70	17	0.95
37	71	17	0.95
37	72	17	0.95
37	73	17	0.95
37	74	17	0.95
37	75	17	0.95
37	76	17	0.95
37	77	17	0.95
37	78	17	0.95
37	79	17	0.95
37	80	17	0.95
37	81	17	0.95
37	82	17	0.95
37	83	17	0.95
37	84	17	0.95
37	85	17	0.95
37	86	17	0.95
37	87	17	0.95
37	88	17	0.95
37	89	17	0.95
37	90	17	0.95
37	91	17	0.95
37	92	17	0.95
37	93	17	0.95
37	94	17	0.95
37	95	17	0.95
37	96	17	0.95
37	97	17	0.95
37	98	17	0.95
37	99	17	0.95
37	100	17	0.95
37	101	17	0.95
37	102	17	0.95
37	103	17	0.95
37	104	17	0.95
37	105	17	0.95
37	106	17	0.95
37	107	17	0.95
37	108	17	0.95
37	109	17	0.95
37	110	17	0.95
37	111	17	0.95
37	112	17	0.95
37	113	17	0.95
37	114	17	0.95
37	115	17	0.95
37	116	17	0.95
37	117	17	0.95
37	118	17	0.95
37	119	17	0.95
37	120	17	0.95
37	121	17	0.95
37	122	17	0.95
37	123	17	0.95
37	124	17	0.95
37	125	17	0.95
38	42	17	0.9
38	43	17	0.9
38	44	17	0.9
38	49	17	0.86
38	50	17	0.86
38	51	17	0.86
38	52	17	0.9
38	53	17	0.9
38	54	17	0.9
38	55	17	0.9
38	56	17	0.9
38	57	17	0.9
38	58	17	0.9
38	59	17	0.9
38	60	17	0.9
38	61	17	0.9
38	62	17	0.9
38	63	17	0.9
38	64	17	0.9
38	65	17	0.9
38	66	17	0.9
38	67	17	0.9
38	68	17	0.9
38	69	17	0.9
38	70	17	0.9
38	71	17	0.9
38	72	17	0.9
38	73	17	0.9
38	74	17	0.9
38	75	17	0.9
38	76	17	0.9
38	77	17	0.9
38	78	17	0.9
38	79	17	0.9
38	80	17	0.9
38	81	17	0.9
38	82	17	0.9
38	83	17	0.9
38	84	17	0.9
38	85	17	0.9
38	86	17	0.9
38	87	17	0.9
38	88	17	0.9
38	89	17	0.9
38	90	17	0.9
38	91	17	0.9
38	92	17	0.9
38	93	17	0.9
38	94	17	0.9
38	95	17	0.9
38	96	17	0.9
38	97	17	0.9
38	98	17	0.9
38	99	17	0.9
38	100	17	0.9
38	101	17	0.9
38	102	17	0.9
38	103	17	0.9
38	104	17	0.9
38	105	17	0.9
38	106	17	0.9
38	107	17	0.9
38	108	17	0.9
38	109	17	0.9
38	110	17	0.9
38	111	17	0.9
38	112	17	0.9
38	113	17	0.9
38	114	17	0.9
38	115	17	0.9
38	116	17	0.9
38	117	17	0.9
38	118	17	0.9
38	119	17	0.9
38	120	17	0.9
38	121	17	0.9
38	122	17	0.9
38	123	17	0.9
38	124	17	0.9
38	125	17	0.9
38	126	17	0.9
38	127	17	0.9
38	128	17	0.9
38	129	17	0.9
38	130	17	0.9
38	131	17	0.9
38	132	17	0.9
38	133	17	0.9
38	134	17	0.9
38	135	17	0.9
38	136	17	0.9
38	137	17	0.9
38	138	17	0.9
38	139	17	0.9
38	140	17	0.9
38	141	17	0.9
38	142	17	0.9
38	143	17	0.9
38	144	17	0.9
38	145	17	0.9
38	146	17	0.9
38	147	17	0.9
38	148	17	0.9
38	149	17	0.9
38	150	17	0.9
38	151	17	0.9
38	152	17	0.9
38	153	17	0.9
38	154	17	0.9
38	155	17	0.9
38	156	17	0.9
38	157	17	0.9
38	158	17	0.9
38	159	17	0.9
38	160	17	0.9
38	161	17	0.9
38	162	17	0.9
38	163	17	0.9
38	164	17	0.9
38	165	17	0.9
38	166	17	0.9
38	167	17	0.9
38	168	17	0.9
38	169	17	0.9
38	170	17	0.9
38	171	17	0.9
38	172	17	0.9
38	173	17	0.9
38	174	17	0.9
38	175	17	0.9
38	176	17	0.9
38	177	17	0.9
38	178	17	0.9
38	179	17	0.9
38	180	17	0.9
38	181	17	0.9
38	182	17	0.9
38	183	17	0.9
38	184	17	0.9
38	185	17	0.9
38	186	17	0.9
38	187	17	0.9
38	188	17	0.9
38	189	17	0.9
38	190	17	0.9
38	191	17	0.9
38	192	17	0.9
38	193	17	0.9
38	194	17	0.9
38	195	17	0.9
38	196	17	0.9
38	197	17	0.9
38	198	17	0.9
38	199	17	0.9
38	200	17	0.9
38	201	17	0.9
38	202	17	0.9
38	203	17	0.9
38	204	17	0.9
38	205	17	0.9
38	206	17	0.9
38	207	17	0.9
38	208	17	0.9
38	209	17	0.9
38	210	17	0.9
38	211	17	0.9
38	212	17	0.9
38	213	17	0.9
38	214	17	0.9
38	215	17	0.9
38	216	17	0.9
38	217	17	0.9
38	218	17	0.9
38	219	17	0.9
38	224	17	0.9
38	225	17	0.9
38	226	17	0.9
38	227	17	0.9
38	228	17	0.9
38	229	17	0.9
39	126	17	0.7
39	127	17	0.7
39	128	17	0.7
39	129	17	0.7
39	130	17	0.7
39	131	17	0.7
39	132	17	0.7
39	133	17	0.7
39	134	17	0.7
39	135	17	0.7
39	136	17	0.7
39	137	17	0.7
39	138	17	0.7
39	139	17	0.7
39	140	17	0.7
39	141	17	0.7
39	142	17	0.7
39	143	17	0.7
39	144	17	0.7
39	145	17	0.7
39	146	17	0.7
39	147	17	0.7
39	148	17	0.7
39	149	17	0.7
39	150	17	0.7
39	151	17	0.7
39	152	17	0.7
39	153	17	0.7
39	154	17	0.7
39	155	17	0.7
39	156	17	0.7
39	157	17	0.7
39	158	17	0.7
39	159	17	0.7
39	160	17	0.7
39	161	17	0.7
39	162	17	0.7
39	163	17	0.7
39	164	17	0.7
39	165	17	0.7
39	166	17	0.7
39	167	17	0.7
39	168	17	0.7
39	169	17	0.7
39	170	17	0.7
39	171	17	0.7
39	172	17	0.7
39	173	17	0.7
39	174	17	0.7
39	175	17	0.7
39	176	17	0.7
39	201	17	0.7
39	202	17	0.7
39	203	17	0.7
39	204	17	0.7
39	205	17	0.7
39	206	17	0.7
39	207	17	0.7
39	208	17	0.7
39	209	17	0.7
39	210	17	0.7
39	211	17	0.7
39	218	17	0.7
40	177	17	0.7
40	178	17	0.7
40	179	17	0.7
40	180	17	0.7
40	181	17	0.7
40	182	17	0.7
40	183	17	0.7
40	184	17	0.7
40	185	17	0.7
40	186	17	0.7
40	187	17	0.7
40	188	17	0.7
40	189	17	0.7
40	190	17	0.7
40	191	17	0.7
40	192	17	0.7
40	193	17	0.7
40	194	17	0.7
40	195	17	0.7
40	196	17	0.7
40	197	17	0.7
40	198	17	0.7
40	199	17	0.7
40	200	17	0.7
40	212	17	0.7
40	213	17	0.7
40	214	17	0.7
40	215	17	0.7
40	216	17	0.7
40	217	17	0.7
40	219	17	0.7
41	126	17	0
41	127	17	0
41	128	17	0
41	129	17	0
41	130	17	0
41	131	17	0
41	132	17	0
41	133	17	0
41	134	17	0
41	135	17	0
41	136	17	0
41	137	17	0
41	138	17	0
41	139	17	0
41	140	17	0
41	141	17	0
41	142	17	0
41	143	17	0
41	144	17	0
41	145	17	0
41	146	17	0
41	147	17	0
41	148	17	0
41	149	17	0
41	150	17	0
41	151	17	0
41	152	17	0
41	153	17	0
41	154	17	0
41	155	17	0
41	156	17	0
41	157	17	0
41	158	17	0
41	159	17	0
41	160	17	0
41	161	17	0
41	162	17	0
41	163	17	0
41	164	17	0
41	165	17	0
41	166	17	0
41	167	17	0
41	168	17	0
41	169	17	0
41	170	17	0
41	171	17	0
41	172	17	0
41	173	17	0
41	174	17	0
41	175	17	0
41	176	17	0
41	177	17	0
41	178	17	0
41	179	17	0
41	180	17	0
41	181	17	0
41	182	17	0
41	183	17	0
41	184	17	0
41	185	17	0
41	186	17	0
41	187	17	0
41	188	17	0
41	189	17	0
41	190	17	0
41	191	17	0
41	192	17	0
41	193	17	0
41	194	17	0
41	195	17	0
41	196	17	0
41	197	17	0
41	198	17	0
41	199	17	0
41	200	17	0
41	201	17	0
41	202	17	0
41	203	17	0
41	204	17	0
41	205	17	0
41	206	17	0
41	207	17	0
41	208	17	0
41	209	17	0
41	210	17	0
41	211	17	0
41	212	17	0
41	213	17	0
41	214	17	0
41	215	17	0
41	216	17	0
41	217	17	0
41	218	17	0
41	219	17	0
42	42	17	0.85
42	43	17	0.85
42	44	17	0.85
42	49	17	0.81
42	50	17	0.81
42	51	17	0.81
42	52	17	0.85
42	53	17	0.85
42	54	17	0.85
42	55	17	0.85
42	56	17	0.85
42	57	17	0.85
42	58	17	0.85
42	59	17	0.85
42	60	17	0.85
42	61	17	0.85
42	62	17	0.85
42	63	17	0.85
42	64	17	0.85
42	65	17	0.85
42	66	17	0.85
42	67	17	0.85
42	68	17	0.85
42	69	17	0.85
42	70	17	0.85
42	71	17	0.85
42	72	17	0.85
42	73	17	0.85
42	74	17	0.85
42	75	17	0.85
42	76	17	0.85
42	77	17	0.85
42	78	17	0.85
42	79	17	0.85
42	80	17	0.85
42	81	17	0.85
42	82	17	0.85
42	83	17	0.85
42	84	17	0.85
42	85	17	0.85
42	86	17	0.85
42	87	17	0.85
42	88	17	0.85
42	89	17	0.85
42	90	17	0.85
42	91	17	0.85
42	92	17	0.85
42	93	17	0.85
42	94	17	0.85
42	95	17	0.85
42	96	17	0.85
42	97	17	0.85
42	98	17	0.85
42	99	17	0.85
42	100	17	0.85
42	101	17	0.85
42	102	17	0.85
42	103	17	0.85
42	104	17	0.85
42	105	17	0.85
42	106	17	0.85
42	107	17	0.85
42	108	17	0.85
42	109	17	0.85
42	110	17	0.85
42	111	17	0.85
42	112	17	0.85
42	113	17	0.85
42	114	17	0.85
42	115	17	0.85
42	116	17	0.85
42	117	17	0.85
42	118	17	0.85
42	119	17	0.85
42	120	17	0.85
42	121	17	0.85
42	122	17	0.85
42	123	17	0.85
42	124	17	0.85
42	125	17	0.85
43	42	17	0.85
43	43	17	0.85
43	44	17	0.85
43	49	17	0.81
43	50	17	0.81
43	51	17	0.81
43	52	17	0.85
43	53	17	0.85
43	54	17	0.85
43	55	17	0.85
43	56	17	0.85
43	57	17	0.85
43	58	17	0.85
43	59	17	0.85
43	60	17	0.85
43	61	17	0.85
43	62	17	0.85
43	63	17	0.85
43	64	17	0.85
43	65	17	0.85
43	66	17	0.85
43	67	17	0.85
43	68	17	0.85
43	69	17	0.85
43	70	17	0.85
43	71	17	0.85
43	72	17	0.85
43	73	17	0.85
43	74	17	0.85
43	75	17	0.85
43	76	17	0.85
43	77	17	0.85
43	78	17	0.85
43	79	17	0.85
43	80	17	0.85
43	81	17	0.85
43	82	17	0.85
43	83	17	0.85
43	84	17	0.85
43	85	17	0.85
43	86	17	0.85
43	87	17	0.85
43	88	17	0.85
43	89	17	0.85
43	90	17	0.85
43	91	17	0.85
43	92	17	0.85
43	93	17	0.85
43	94	17	0.85
43	95	17	0.85
43	96	17	0.85
43	97	17	0.85
43	98	17	0.85
43	99	17	0.85
43	100	17	0.85
43	101	17	0.85
43	102	17	0.85
43	103	17	0.85
43	104	17	0.85
43	105	17	0.85
43	106	17	0.85
43	107	17	0.85
43	108	17	0.85
43	109	17	0.85
43	110	17	0.85
43	111	17	0.85
43	112	17	0.85
43	113	17	0.85
43	114	17	0.85
43	115	17	0.85
43	116	17	0.85
43	117	17	0.85
43	118	17	0.85
43	119	17	0.85
43	120	17	0.85
43	121	17	0.85
43	122	17	0.85
43	123	17	0.85
43	124	17	0.85
43	125	17	0.85
44	42	17	0.9
44	43	17	0.9
44	44	17	0.9
44	49	17	0.86
44	50	17	0.86
44	51	17	0.86
44	52	17	0.9
44	53	17	0.9
44	54	17	0.9
44	55	17	0.9
44	56	17	0.9
44	57	17	0.9
44	58	17	0.9
44	59	17	0.9
44	60	17	0.9
44	61	17	0.9
44	62	17	0.9
44	63	17	0.9
44	64	17	0.9
44	65	17	0.9
44	66	17	0.9
44	67	17	0.9
44	68	17	0.9
44	69	17	0.9
44	70	17	0.9
44	71	17	0.9
44	72	17	0.9
44	73	17	0.9
44	74	17	0.9
44	75	17	0.9
44	76	17	0.9
44	77	17	0.9
44	78	17	0.9
44	79	17	0.9
44	80	17	0.9
44	81	17	0.9
44	82	17	0.9
44	83	17	0.9
44	84	17	0.9
44	85	17	0.9
44	86	17	0.9
44	87	17	0.9
44	88	17	0.9
44	89	17	0.9
44	90	17	0.9
44	91	17	0.9
44	92	17	0.9
44	93	17	0.9
44	94	17	0.9
44	95	17	0.9
44	96	17	0.9
44	97	17	0.9
44	98	17	0.9
44	99	17	0.9
44	100	17	0.9
44	101	17	0.9
44	102	17	0.9
44	103	17	0.9
44	104	17	0.9
44	105	17	0.9
44	106	17	0.9
44	107	17	0.9
44	108	17	0.9
44	109	17	0.9
44	110	17	0.9
44	111	17	0.9
44	112	17	0.9
44	113	17	0.9
44	114	17	0.9
44	115	17	0.9
44	116	17	0.9
44	117	17	0.9
44	118	17	0.9
44	119	17	0.9
44	120	17	0.9
44	121	17	0.9
44	122	17	0.9
44	123	17	0.9
44	124	17	0.9
44	125	17	0.9
45	42	17	0.85
45	43	17	0.85
45	44	17	0.85
45	49	17	0.81
45	50	17	0.81
45	51	17	0.81
45	52	17	0.85
45	53	17	0.85
45	54	17	0.85
45	55	17	0.85
45	56	17	0.85
45	57	17	0.85
45	58	17	0.85
45	59	17	0.85
45	60	17	0.85
45	61	17	0.85
45	62	17	0.85
45	63	17	0.85
45	64	17	0.85
45	65	17	0.85
45	66	17	0.85
45	67	17	0.85
45	68	17	0.85
45	69	17	0.85
45	70	17	0.85
45	71	17	0.85
45	72	17	0.85
45	73	17	0.85
45	74	17	0.85
45	75	17	0.85
45	76	17	0.85
45	77	17	0.85
45	78	17	0.85
45	79	17	0.85
45	80	17	0.85
45	81	17	0.85
45	82	17	0.85
45	83	17	0.85
45	84	17	0.85
45	85	17	0.85
45	86	17	0.85
45	87	17	0.85
45	88	17	0.85
45	89	17	0.85
45	90	17	0.85
45	91	17	0.85
45	92	17	0.85
45	93	17	0.85
45	94	17	0.85
